id,dark_minimal_techno,psytrance,progressive_house,dubstep
1E6wy8J75l4S6zO7y81Crd,0,1,0,0
3uXYOf3Shs0JwDeu3ppkAO,0,1,0,0
35PJ3kQfDBfqxool8kusxS,0,1,0,0
64KMPEuNq0eArw72wtgvtN,0,1,0,0
12zvJVVaj9ywTU2sbWoYvN,0,1,0,0
3YOyHuslVRCM1XOCfH4sr2,0,1,0,0
2CZhZxlTTyq1AUeZW2Rr0m,0,1,0,0
7wM4T5pKuXjtrXgaTqUnO2,0,1,0,0
472jOlCXxsxyRQ35fk46HO,0,1,0,0
2j4GuI6FEXJ6CVjPCuB7cW,0,1,0,0
3CPBDAeznfkQOpDeBiNBKl,0,1,0,0
5z2JGYBlnoOPbY4la6mkTF,0,1,0,0
3jdBObXjewlBc2KamxEHAM,0,1,0,0
6VstCD4BZGorrXpUKImZhI,0,1,0,0
6TUwdRmZJnLEUtlue0ctgk,0,1,0,0
0mbJ8RVW7jVX1Aoh8yjd8X,0,1,0,0
51LbKbBto2Mx8rF1pnIs3v,0,1,0,0
5ZT87JtRDHtnTCSNLxBKLJ,0,1,0,0
2cAON297pigUFDHGQjEMSG,0,1,0,0
4WLxXjKUo2BWi0gmb5r9Eu,0,1,0,0
0DH3mflfXX2xPyRkGjxnNB,0,1,0,0
1HXtJDiumMqWz38NlEIlwJ,0,1,0,0
7HfW2EhyLywm00PToY76cH,0,1,0,0
7oWDIDtoMFA7xcEI04nuSK,0,1,0,0
7sUQTKkgH9vzVhECEPpN6Y,0,1,0,0
0uvNMykDnHlzQ3Mk4L25oW,0,1,0,0
25fxLrfMzxEbQ2n2JG7NYM,0,1,0,0
43uBDJ6BIfuQMZbITkQnvA,0,1,0,0
1MksAB2Kco2LNw07Yw7W3f,0,1,0,0
5f9xxzYaqdcsG6CFKS8mHW,0,1,0,0
2hBL6UPC3oka4fybeYcvDm,0,1,0,0
0yGIznUIgjS0HtXuQfzLwi,0,1,0,0
4B2dwNlj21OElrwvBmOc2P,0,1,0,0
0LEoQ9RT4CiSqwdwFIteJu,0,1,0,0
0LgZK3cgBTKSDGrYs7HV7E,0,1,0,0
7hchdu56aQAUXLaocHXk7i,0,1,0,0
6wgXg9Yh8hGCC9dADMCUY7,0,1,0,0
4E6ee5MuqPOn0cUJFQAxRj,0,1,0,0
1ZwOWO5wrcq9m5HYNih5jl,0,1,0,0
1sL0HZNJNfi02coko9DAeS,0,1,0,0
77tkxY5a9nxqmRdupsD9ji,0,1,0,0
1qHPTuYMCqs8vgk2RPzEBn,0,1,0,0
3pWLaR6MI25O9K0sRdlalW,0,1,0,0
0XfgtWL30gx2Q0jgJEmR6B,0,1,0,0
31SQ4nQmBzY11DhhzOSuvU,0,1,0,0
62AZGnCNqEDtINqiuCApnP,0,1,0,0
2erjFSxNtKW87QRXNNzgX6,0,1,0,0
3hIxioym6AnfBDA7mKYG8x,0,1,0,0
0TS7dhXXGJUc19hym27MZ1,0,1,0,0
1MUimSRkAwCHKSAwEZzBpP,0,1,0,0
0w220kVTfczvbMSr2GnYTC,0,1,0,0
6fZdCLzwJMYFHBVqDY12dF,0,1,0,0
5ku8WEIbNL23r2YG6n1fTB,0,1,0,0
7wSFL1HgUFlfYAcn66tht7,0,1,0,0
7buOv8bDFBIKUScgyCZwCi,0,1,0,0
0zMHlf6tt9gSdqXGa4ZPvr,0,1,0,0
3MSWFg5eT2Rm9u7ZOENrTF,0,1,0,0
3kHDTEyV8vLsu3Ptx1yiRG,0,1,0,0
553u2PQSQST2ZSLfZS8Trm,0,1,0,0
4QcbvaUqtTsOiBZwBeIziz,0,1,0,0
0MkqIjL1HpW4gVqdrOfEus,0,1,0,0
6w8LFYBMjvuZpevcPb9laK,0,1,0,0
3T1nKAcQaZyOjTvU008IVE,0,1,0,0
3pVi6nWVzi0FJJHQOp12A7,0,1,0,0
5tlRAb4TRLdb6Bne7AIRtp,0,1,0,0
6ES7h8tk90s8CAqvOrECpC,0,1,0,0
42jQvEeQhCr7fYc1XAIVpI,0,1,0,0
140qstgS0Gj81OPqC8Gxqx,0,1,0,0
4AaSQPOF9bVMK2w0q0J36X,0,1,0,0
3xziu1TJxLJKggBJ4H9m56,0,1,0,0
0uxOGefJOX3MQ85LYw0ZTg,0,1,0,0
5qOTHIMS6SHUzVHZbOEaS5,0,1,0,0
1VE9RD4Yim95v5XhFVgG8v,0,1,0,0
6ioHEI9KkuqX9hxIOPPzAd,0,1,0,0
01Jfv78OHzmP6wtGpBfgNQ,0,1,0,0
4zbgEPIedM2gIKKCz21IYe,0,1,0,0
7ihJ8ItMGY9wASwvC3tPVf,0,1,0,0
3q4H7pbE6giZk4KAVG6peL,0,1,0,0
2fKATWGeZ9qnJGyDHYErND,0,1,0,0
3TCry8lUtNdLh3k8LmAc4d,0,1,0,0
50j5bTgEPEPXBNbTeq8w5n,0,1,0,0
4GWoRvpba0zfEgWWuOtbdx,0,1,0,0
3kUHjjb6tI8vVeFLuvRXbX,0,1,0,0
3H4zdVMd5ilau5jiXrVKK4,0,1,0,0
7h0aSNe8KZ2BtgzhflyU49,0,1,0,0
7r1D7PIMet5RqBcqZ6ksbX,0,1,0,0
38cc6dDGO5ouOdWWvuYs1L,0,1,0,0
0MNu0eQFoFiy3lA8itdALw,0,1,0,0
4guvbVGJvbJJXOY48WIZ76,0,1,0,0
4rGz5xYukArhN7R3BYGOh3,0,1,0,0
3OPa4aDveMjAqNmDZ0s0Op,0,1,0,0
0fO4Vlw2Y1RjBPKopZX0YS,0,1,0,0
6sea4M9xnd4BUvMNaEuEaC,0,1,0,0
3uYZa0oKHehh9Fbj1cKMlL,0,1,0,0
1e4wIfmNuzSOUOmhMRtmee,0,1,0,0
6nadC4CtP6iImiu5dWS8G3,0,1,0,0
26Pd4Ko8KS61p8AuQOT8V2,0,1,0,0
5LSO4eRXs8eOT1ms7qh7fR,0,1,0,0
40Hx1mDpI6TP5kqCv3fLfW,0,1,0,0
2bfUswLvVQXjm18W6zwxjF,0,1,0,0
3N8ndvjrCrH1MpBKbH3O8e,0,1,0,0
4nMKeAa1mEwe4udotnNCJi,0,1,0,0
4Zkom0ATY4VvCYtgDPUrdw,0,1,0,0
7yeXxTbBZylUMiO4PfLpjO,0,1,0,0
0ul0gmaoKRUbHQe6KYGoky,0,1,0,0
21DTjgUuObr4N9eDLwo18h,0,1,0,0
7BMG1u32OkoYJ3YsRQTLvD,0,1,0,0
0CLRRG9ePaEQcnjcH0ioVT,0,1,0,0
2VhR00WS5lNkjxZ6bKXMT4,0,1,0,0
6jKyUy73hhQIpZ8L7Ioahg,0,1,0,0
7H6gXogzGY5UiVXjeAapM9,0,1,0,0
0C6TFFtam8qjey0wuf1i6Y,0,1,0,0
1TGyZgtETQiqXNdyyE7bBe,0,1,0,0
6PQOYZpRauqVqbqwgxQBa3,0,1,0,0
5wpBZxfAfTKXgGXGOBLlJR,0,1,0,0
0jKa93ziuumAkOpMFMRiar,0,1,0,0
2ZlJ9P9zokZODIKxPvbu14,0,1,0,0
5vnir3dAa6aH4wyVFedzK5,0,1,0,0
3L9DEs2MdPPIw8DeGOp695,0,1,0,0
2ZOwlbqL8FrYf7pPHawgfo,0,1,0,0
3EpAx9OSOq0ZMrWoOwCYER,0,1,0,0
6W57HEMMaF2G5KOr6w9ntS,0,1,0,0
5CdrjtAJmPlOtBRVPDIugh,0,1,0,0
0W89O10uXYDeAxFYk8j2jK,0,1,0,0
4QplIo4tm8c4uxbnO3Pi2J,0,1,0,0
6ZCADxXLyQfpcvcFeyC7iP,0,1,0,0
3n6Qo8hIjNFZykFQ8iRBJy,0,1,0,0
4xl9TgwYBthnbEN4fjvJej,0,1,0,0
2m5Ea1g5QoflhJvd5LhVLY,0,1,0,0
3IGhelTZqiHAdU6ZkHurXA,0,1,0,0
7o3ct0txgIfiDEaiqJf9Z7,0,1,0,0
3IKMn8Edx97LKo8Eh3bbtF,0,1,0,0
16JrME0rSTMkhEL7XWkdHf,0,1,0,0
4bf38VRIjnLUmx6V5d0efz,0,1,0,0
5sCms34r2trwPlxIHuCp8V,0,1,0,0
3zPfASZSw8UG7ruuKTSDCr,0,1,0,0
0QwV8lq0Q6n0EdhyFE136H,0,1,0,0
26H30hkBqxUuS8YmWc1N9d,0,1,0,0
59FjmFcwNww8T8yklm9nvl,0,1,0,0
24zNnNCecYFSuZJRJMZY3w,0,1,0,0
7rLdx1HpqE74t9uJi9Bczz,0,1,0,0
0PXaCr62RmRb1vGYtW1YAK,0,1,0,0
1hrcUJQNV3QHGrZQROuGjP,0,1,0,0
0sg70O3hoXGCzmvG0LftQI,0,1,0,0
4m52sWBka90LtIpgx84UzA,0,1,0,0
2MsQ2WdOjYhwxatIVJ269Q,0,1,0,0
07fot68iN8JRpmkcRXyChV,0,1,0,0
2SqIJgqacy3LZ5ebe8DLiC,0,1,0,0
7wbFC0g9Lg5fyNBwmiDDSQ,0,1,0,0
1eGUzVrDo1TBIxPMUim76D,0,1,0,0
04G2KNjqEqzdoN2IJpKSga,0,1,0,0
1laA00vWDwzvFoF8vvkiKO,0,1,0,0
3D0XqzBYR6rPwUAfGCCbKh,0,1,0,0
7LJsTanQj5U53qB48Hkdds,0,1,0,0
76Q5oJLcFV5Z2Oqzcw5Tlr,0,1,0,0
3X6NLWHVSyeSVpvVt1oGWH,0,1,0,0
3llOC29yJos2CsRMCCwNjD,0,1,0,0
7jPVs7Xf5OCV53ogfOnpAe,0,1,0,0
573VKyOA8avJ8FKETrhzGe,0,1,0,0
3f6Ql8c4yRVTcTMlrj23oW,0,1,0,0
4Pam0KBi9YeNJirvUkHiMQ,0,1,0,0
4dkybzgtUTrMWGbqykT56Z,0,1,0,0
2uT8VTnS9sEPba1GEO7IDz,0,1,0,0
4PyfNajWpXayZ8aygmzDpP,0,1,0,0
3n19sTb6zMeLqKzvrcHH5J,0,1,0,0
2xG6NkJbZ4kChxBQAq5wuB,0,1,0,0
3wnzPEqYfJtEZ5Rt1DG8mR,0,1,0,0
5oBWec2iHFpYZ15wp4zV46,0,1,0,0
7hxXhgY6UXQRKoZRfAh7da,0,1,0,0
3svBeZhJCNzsxCoUVy9eGW,0,1,0,0
7n6UHCtAjWTAL23E5lWg7A,0,1,0,0
0Zs5up0IiPVLld93d0az2F,0,1,0,0
3ftiFvjqTo9sji81CMYKve,0,1,0,0
1tx9ffpH5sbOqcSTxA8t8S,0,1,0,0
14SyluPewvBBOxO0YSeRCW,0,1,0,0
1YRJCCgWGHHTRwNEIQn7TL,0,1,0,0
2Mpm0q5FrpzybE5d6i1btF,0,1,0,0
2KCcTrN35CpLsgjCaZpMR0,0,1,0,0
0dIg686Qxz8bSaqr18koVp,0,1,0,0
2pI3ONbPNe7qGq2DHUXGcU,0,1,0,0
7CXWmIhtj4zyiiKdvSus0S,0,1,0,0
1Yy0VDM1foJSPimEdHHOsu,0,1,0,0
7pjdNHIJ2lmy6l2GvpIDoI,0,1,0,0
27xMTsEHq9nE9hN9g1xccy,0,1,0,0
3qtE31b8jvi7iC2MvIVt7w,0,1,0,0
2AaEWEG23G6i0gZBA44U0V,0,1,0,0
1pATegNXFBNqYPGofmNspr,0,1,0,0
50H9RzlNRvhThVq4jM5Yva,0,1,0,0
2udDt87uVdt299yNcH2PCO,0,1,0,0
1KDVdNDx9WEmdO732Iwjid,0,1,0,0
4itwvdrsHpX9ttKU8V5cxf,0,1,0,0
0pwI6wGAVFc5duOqAs29mk,0,1,0,0
23Pphb1zz2DasY4kGbQi8P,0,1,0,0
5UOVP6oRpqcfcGCSyatLci,0,1,0,0
1HaMCrcPoc4Gs8Yt0I4v2G,0,1,0,0
4LWEpuVhSXnZlYxBbqJQWt,0,1,0,0
2lq9dFXi1QcW90rEKZdW4S,0,1,0,0
6nutZxNlfqRnjrLf1d4CYL,0,1,0,0
5aYvpjsdlLiX5HEDoGIgIN,0,1,0,0
62GhghMtNOtUbFIWw4V0WY,0,1,0,0
3U5aqoCP1ovxAMyjK0cPq6,0,1,0,0
1QMHE8cQZbT0PuNFd9LyVV,0,1,0,0
7MUnjdkVNRCzgq6XTTnOQG,0,1,0,0
0AQUMBoe85DE6JHDn966Wa,0,1,0,0
2EqfMJPuHMjeBkTVivERTt,0,1,0,0
2X6FcRCPEGHGXPmsWRRh0T,0,1,0,0
5sAstmRh7MnST8iCdceOGo,0,1,0,0
5MaXL961WQKi91lIyTC82u,0,1,0,0
08ALButnrLmaR8J5LuiuwU,0,1,0,0
4K1stDexvQtMVO5PaNPfnH,0,1,0,0
1O5zl0nf9ORQMetrZBM7s9,0,1,0,0
5pBSTmVuXUiT4Tr7fWILtV,0,1,0,0
4nlSJyMhexpMP4cJJUDiFW,0,1,0,0
72ae7GZpMMq76hAH5t0W7b,0,1,0,0
7ghDX7tMJ8flG8OKk9ZE2F,0,1,0,0
6rogpEmaUsGOLDMtFSDt2e,0,1,0,0
133HkKbUybKCn9aKoIS9Ae,0,1,0,0
2UE8yXZuisIZ40DvhiiIFk,0,1,0,0
5puSIhNhEYOtoWyTEPDV4L,0,1,0,0
5IaOldtcYPSvMHscwfiEzb,0,1,0,0
7LHBdvthw1rRWopfBxjvUS,0,1,0,0
1vZMfWIvb4qUBDsFovFXca,0,1,0,0
6Wbqy3yasN9lW7LhRE0wYE,0,1,0,0
73YjtlVdqIM0Qx2HnQYmsa,0,1,0,0
5ak9NW1ES5c6Svw5HJPveL,0,1,0,0
0VKO2f86HWY6ZtVXVCJk1J,0,1,0,0
6OLguM578Uv0OyPBFKEMIk,0,1,0,0
3N1ah0beEy0AAQfbiIv7Rv,0,1,0,0
2o3I6FoKMez5QVgxenG5JJ,0,1,0,0
4NKMELq5FW2E4oNu5wfv7s,0,1,0,0
5BDzikfxcMFClgggk1PiQm,0,1,0,0
5JC6jSkJZa3IQNAfBqApLn,0,1,0,0
6ce7QEdOmPR5zQa4TUPGzl,0,1,0,0
5UhPPS8QS3E6gU3X9HbtV1,0,1,0,0
3SEDTAHBuLfu6QIF4SVelR,0,1,0,0
3jVr7sGp1ReaiWEcx5aoGd,0,1,0,0
6nUNHVp1hA8Ex3f44B7tr6,0,1,0,0
4GEiBvWrSKhIGIFePc3hId,0,1,0,0
6VjJRZlXrtrbyKnWYMd0rT,0,1,0,0
2E6PWF3uec63rIu5PZTQ4S,0,1,0,0
4MPLw8WyMho4YQ0D319GPc,0,1,0,0
6wluv8uIDre1TE0SPJYtxS,0,1,0,0
64TTDspriuucf5n7QScN5T,0,1,0,0
7ATtvCoGZAywxrMrxrJfAz,0,1,0,0
3DhUIylU5nt5M7R5GE634h,0,1,0,0
2qfh2hSbVX5VzlEqB27kjM,0,1,0,0
52tHIWMGkHySh5VDzVggzh,0,1,0,0
2KOL1aBSKFUINGxR1NACG2,0,1,0,0
5mmyKKPmHKCbbuE4Lfbhm4,0,1,0,0
1wFmuFyQBlsw8pNwEX0FkU,0,1,0,0
0uLZp5czmImtPGpwYGPYew,0,1,0,0
38Ji1k2fjHoBCqZRELBsws,0,1,0,0
2em8etqStIfWMbtRzTBBsB,0,1,0,0
3SLlWTJPrJ2gaZxvBA4lVL,0,1,0,0
0cdIOCbuwyxmrFaKTUTfx4,0,1,0,0
0Aj28BWKAeUFpL64pPlTO9,0,1,0,0
6DWipUbBvoTXTjf42rMVWN,0,1,0,0
7rUYCB4NLzCIdbXufXZvL1,0,1,0,0
4ESLfjkQtVslGz9vIEHp8d,0,1,0,0
5hkIXtg1Xi2fwBCAA12XVp,0,1,0,0
3lLdaJjw9uN0cozyILlgUv,0,1,0,0
31WltsFab5yovyjF81iYcN,0,1,0,0
5kGwjLvcgFsnxSsO2RqNnp,0,1,0,0
3LqmD02feCq16axKw0S1Un,0,1,0,0
5HJp4uXiOg7Bq3HILWlZ9D,0,1,0,0
0JATeKcpHfltFwjJ1AEJNT,0,1,0,0
0iot2CsfPxMmHZ3XhsU5Do,0,1,0,0
1ruZp7LJlaLiDDSbGfh3PE,0,1,0,0
5kdexCgXgNaEMbkg48cpxX,0,1,0,0
3gkybbAmxqcioed5eFZKmX,0,1,0,0
4endAOxy3PnHpGTEc697Vl,0,1,0,0
6IbTnQjab5R1FusuBZn92K,0,1,0,0
3WDw4kd1ZJoBpCXpQZLPl6,0,1,0,0
7zfK55vIhVFu7rSNy5FDLl,0,1,0,0
3II9f8S6YZK05ueGu04Avs,0,1,0,0
2abXM8YYfezo58qz1lmbHh,0,1,0,0
7AMfCrk2ab15ILGU9tDx9R,0,1,0,0
5ZA4SPkeyR8uT6cBmIPDIE,0,1,0,0
6qSeSDbSQvrjm4eY1IEgIo,0,1,0,0
1IoZqgLWx6GfxpBtZx33xW,0,1,0,0
5fFv7crf6NTk1Y7LnYqXty,0,1,0,0
1xrvLI4Lot2cFSnpj1Dqpt,0,1,0,0
6ozQPtOemWfInAcnOC47SS,0,1,0,0
2UM1VZJIW9mElLPa5egCp2,0,1,0,0
60BeDAWLolZxKfl6u9rc67,0,1,0,0
6t4VyO06hgStjYznc1BK5A,0,1,0,0
5aptW0lMueLbpADQEwFMna,0,1,0,0
2std64F8xqIImVJ3MVgPkl,0,1,0,0
4ao0TxZ4NpEMvEGWQK4x9i,0,1,0,0
0WkN0AgKPX1mRbsaawCBAP,0,1,0,0
5Nzm66DmWrdYzx0h5gw8DZ,0,1,0,0
08Qk3bTXsmG5PsXxWetqr1,0,1,0,0
2dJsOfkRoNmq7BGIh1fn7K,0,1,0,0
5SNJpJcAa3VDnvc6qnpKsR,0,1,0,0
1Hh7ZqKujCZssploNhqThC,0,1,0,0
24g2gdMH1IJ7oAUbi1f4ch,0,1,0,0
62dNwKN6Xxd7r1iGGvYaT6,0,1,0,0
4FOzRsuXYUnuduqunrzpyP,0,1,0,0
1ti6egqL8wRssZkeIUmQ7N,0,1,0,0
49gZXGEtFHTczVw3BvvwRV,0,1,0,0
1mmha2aq0XoNn7Bx0l2cpw,0,1,0,0
2n5zzpSfqIfGXHHJpjVDuC,0,1,0,0
6LAey6kpSuB5UPR4dCPUUX,0,1,0,0
4MlH3mYWZC0bR6iWBO2gxT,0,1,0,0
3wKXZG21ww8vnjCBwvcTyn,0,1,0,0
5j3VwLttDQ77VOFOZZkvgu,0,1,0,0
0FLC3mezcwzW0uunxBxCZ4,0,1,0,0
74odA0grOYOfPHIpGNaYKm,0,1,0,0
7Bkd86FalFII92c5fRuJDd,0,1,0,0
4MEQj5uZdqAGsn6ZFkQoQv,0,1,0,0
7idSQrhsdXK3EGTQCqKL7a,0,1,0,0
4aGWM8Fp408kPMSqfjpXDf,0,1,0,0
0mgN4FBXMnaw89ocv53dWS,0,1,0,0
2mvGuKe4Oug3xXXDn34z7C,0,1,0,0
40zf9vU7TLKCVo09j1mdtI,0,1,0,0
1WxOhlWWtXRQqqYCf81jyv,0,1,0,0
63OVyqTlwSlCjjSZ851Pkl,0,1,0,0
2h3OCCgYHLX3EmhyO0x8mD,0,1,0,0
1XzrvrFWOFCOXfBs1YmcTu,0,1,0,0
1v2YX73fAv6jGF17v6kB2r,0,1,0,0
5hOEJ5gFJeQAAccpWMOwgD,0,1,0,0
77ztBawhkoRORdA14Bu7QV,0,1,0,0
5rt4oQqPJkTAl9NeU9YKp6,0,1,0,0
01FtbFgcRqSZvjuajxh8Y4,0,1,0,0
1G0oy9muVv7HtYJwZfCWd0,0,1,0,0
2MghUME4koBmlA69t0pkFC,0,1,0,0
70er4JxIbiCqW7IjpYFuyN,0,1,0,0
4q3PJ7uciEJjReswv8Wdel,0,1,0,0
131ESe39ri3BvKSVsiay6n,0,1,0,0
7eqi4xfwyLPdKne5WSeMSR,0,1,0,0
6fam74ThfsPgNMmJKIMG3A,0,1,0,0
4Jvlsez3fFzCOwlff0sTkt,0,1,0,0
4jEmihXCo2NKoBLihdREx9,0,1,0,0
6RXu3ktASrPpcwyIh6ZR8U,0,1,0,0
2KQxVLFIQXDearzqz9GpZ5,0,1,0,0
4Ie5bzk1l5VV89U42E0FVE,0,1,0,0
2Zwp1IzYPjLgB4XnjScNsa,0,1,0,0
6DEuuCiekGoFvMRBcxmiHo,0,1,0,0
4ix2ZKtu73Q9yfQB5u1obf,0,1,0,0
7wnOIsffK03jLqKIXFg9Re,0,1,0,0
5RBiSpjnEyPJeMOTOTie17,0,1,0,0
1NJ5FnSd2PdawuVSppdBLW,0,1,0,0
3PoH92xpJFoccbyaf8M2h6,0,1,0,0
2nzkd3t1l3r8t9Bbg0Ft3p,0,1,0,0
4ucKS5aQ1LtEuwRydz2F2f,0,1,0,0
2ttUItTIWWjFO8Nwo3vczZ,0,1,0,0
1LwB80uXJGpljHMfkaq99Q,0,1,0,0
2ELPDQsorCAhbuN6YPvZNp,0,1,0,0
0QIhzy7voZfVvxmjgLPhTK,0,1,0,0
7JulbcBLSBOFdc7RyeM2At,0,1,0,0
04NmxsaRYt58fsOhoKa8wk,0,1,0,0
5gQo6iVfqfJ7Fqdmvo7csg,0,1,0,0
4OjguUptNp47VI81L3g847,0,1,0,0
6C8eegr7qSzPyEWy0h6fHq,0,1,0,0
6W0nBTBUZ7Kg6pEHT8VqPY,0,1,0,0
5xrUgBBaXhHwsvdh43bUC0,0,1,0,0
6rf6XVLlTFEfSefpYLJGGS,0,1,0,0
1Oz7DdfTY4G61KRAaBvHgN,0,1,0,0
61hWilihU8jjMXdzxNzvPk,0,1,0,0
4WPI127jZ1n7YOKWlJhpoL,0,1,0,0
3ywpMCdME7bD3sHD0MNv5V,0,1,0,0
7bB8yK5eOJeGyyWJu4eG72,0,1,0,0
2ZQIacuROPqmioMEYUg6R8,0,1,0,0
2BFuVUMsvSomRf83W42XwS,0,1,0,0
6QpeIzIezSYdv2mi9j9IKX,0,1,0,0
7az2ccIm7n9rmHzF02mO6T,0,1,0,0
57fLluJKgCn2MYRrluhKjC,0,1,0,0
3vaEwN297b0tP5s821Z8xx,0,1,0,0
2jGBigN6SL8pFC01aZ4yEO,0,1,0,0
2o64s0UlrIUFetdw4s6Dbg,0,1,0,0
0jZP6iv4c8g2dDo2X5Wcnv,0,1,0,0
3HbIYlwKjQc05zLNHWlOTP,0,1,0,0
0tky6tIvGdGiCsojqDZaec,0,1,0,0
1kDzvPisz3b93vViQKx0W9,0,1,0,0
1jYkf87LFaDWJuQjHX875u,0,1,0,0
1GmGhVsDFv243iDSdyhg0J,0,1,0,0
2dOf2tLC8a5w7DrTUZqoRh,0,1,0,0
2ap2SpqFQYpwRehsMcitmq,0,1,0,0
7yQpo4njBNFTbLyMmzB28c,0,1,0,0
5vtcIY2RmxTj2oZcE0zbrU,0,1,0,0
2RT9Hm109szubwtsFznP9A,0,1,0,0
3BLCiK9GG7vqO4LAZmjRdz,0,1,0,0
5RqzsnbrJlLKvhinafDjxB,0,1,0,0
450i776SFCKn5EyvwphvAe,0,1,0,0
2dH0A3pdwnKdAdI6oRjcnN,0,1,0,0
63CMgeeEcBv8NZN3fmj597,0,1,0,0
2gciEPLNYHueGmMniLaROk,0,1,0,0
2zDQWjTP8HZoYZrHpQNOw1,0,1,0,0
4KmyOrVae3wrwdyUGMJy2G,0,1,0,0
6HsfyEvHJKV5D0SN8NvcnL,0,1,0,0
6tbZf9RLvb2gQ3XuNEEnYP,0,1,0,0
0SYd0RgLA5d6CQ7iQyutWQ,0,1,0,0
5dEeLql0DYJe0SWInyZiOu,0,1,0,0
1Z8OCpaKETkypfEe3oh8tv,0,1,0,0
04VDjeMw0vdb3CrgsAqSHr,0,1,0,0
5zga5phMU4jO56qzt0cXdQ,0,1,0,0
6dDcaOiexhyzDVqpXR3GZG,0,1,0,0
57zOXBneyDLj12VU2oH9Xl,0,1,0,0
7BzwzAbvD5diPkkc3b1uam,0,1,0,0
6M3OXUk3US4zMq7Av2lq9E,0,1,0,0
0z8eYrFTz2KORRoR95MJO4,0,1,0,0
18nU4wfrqNfnvuXo9SLA7x,0,1,0,0
3XJqmpLdsFDsNOo7S8MUwz,0,1,0,0
1r6FMbUS5vIU29e2KJ2orV,0,1,0,0
1RidykIRVr4Nrf5TgOxvMv,0,1,0,0
2txrAriQt6t2Rzq0eZi1a9,0,1,0,0
0Qs4mfi7NTClH7lw21Frii,0,1,0,0
7tmvegDK8CjnuTKco1H5fT,0,1,0,0
6nLtZJMZimtETz7ME8LzZw,0,1,0,0
6vQd0EyBgSIZ1NfJ4xwF6P,0,1,0,0
6rlVqkDc3UI3kCq6CEx0oP,0,1,0,0
1l2V0u4FCicUrG6034FafR,0,1,0,0
3lQqgyDUsM49OyBt7CrLlY,0,1,0,0
0ToZUIGN62qDm4geJdWF6D,0,1,0,0
3iECsswCVixlNZFwTzgvAG,0,1,0,0
6IWF8DS9uzUXCGmDSAucqD,0,1,0,0
1OlWZcuRj7YYhPMWgzEAzL,0,1,0,0
0gmIYyrLLWOSuyrOxWbTP7,0,1,0,0
4asUyFdYHNLfItLtmnK0a4,0,1,0,0
3WfeJOoVSZD9T5S53CqXFk,0,1,0,0
3SHgiVf7NDMLA7MslZI5Ti,0,1,0,0
6Nv4o7Krr4RmPeVbtpWf6T,0,1,0,0
4nK9Sqh2oqgqKK1mFkfvKU,0,1,0,0
1EukfL77D1UYvHM9vfDJ8h,0,1,0,0
1lQaT6RH6xARrKv6IwUaWz,0,1,0,0
7fQWDSwLENhNxUQy9x3rnq,0,1,0,0
1j2bf4sil27NaO1piZcM2T,0,1,0,0
7fGKvy3qtmjKB6weT4RVle,0,1,0,0
1n44RtNEfrEzYaKVFxBvcM,0,1,0,0
3PPQFSaisyL2fMjt3ItmG9,0,1,0,0
4XsB1c8z4D9EZOs3lUZ3cZ,0,1,0,0
0Tks3QrBWb8csS7Bw1Nrid,0,1,0,0
5Guk2JbXxHAzUoIPSQnwRL,0,1,0,0
2fqdz7u8FPZTRHqtI09KyD,0,1,0,0
1dKp1Xqf7emRRue6Ifyp7p,0,1,0,0
1qCAjgbgOmluIuJOGWwYOy,0,1,0,0
6xDUqVtmUCwjdq6imvoJAe,0,1,0,0
7bIuJKvZepEKa9RUfEFwtY,0,1,0,0
1xoQxO9jLRmA9StWTpasxN,0,1,0,0
4HvJh1xr0V5YuGgrTPaYTg,0,1,0,0
7INRYIENhIJAkdLocE2x5H,0,1,0,0
0E0Q08krO6bBVzyb0YvjyI,0,1,0,0
2smPRWSprROTiHnwarSFAi,0,1,0,0
7CdOEpq3AELfBQz92NZlaH,0,1,0,0
3EpyE3JEgnZTaCatTbGufN,0,1,0,0
2SzoBO83qv7Z9fnGBzPkCW,0,1,0,0
43Bg4RP3FQ0Eab0OGfCZWI,0,1,0,0
2QAPmNJ0ViyHUNN8LWaCHo,0,1,0,0
11Lq3VwxmC0HaG1yb9CPPk,0,1,0,0
5woYdpziU0h2SOoLFPiA6t,0,1,0,0
6NF8X9bgdiRIdAoeDloazL,0,1,0,0
0G48nDuUsKQSMsBPNel2Yd,0,1,0,0
6OQd7hXidnmiMh7nM8h007,0,1,0,0
7tyTlvERt18LoNrXAJCxjK,0,1,0,0
768zk0himSdi1QGjNTQ6Du,0,1,0,0
0gYOkHTnICKvTxONHeiQbp,0,1,0,0
0eIMBhHqX5TDDfqYiSEOVa,0,1,0,0
6NtKxb0sXVbuEXYrGcoGam,0,1,0,0
7mHEDbWp7po7HCyXGwXkBz,0,1,0,0
1My96YZq3tsQmO2wRRqfKN,0,1,0,0
1phjELT9qQRccdofOmiQis,0,1,0,0
6pW30QRAtvVHwhTMhJYaLn,0,1,0,0
6RPZRRUouy3IdXZfxWR1G9,0,1,0,0
69IBh8ezB9zTJ6vbHpH2mW,0,1,0,0
4BO8AfHe7MCC5PRgsG1Q8e,0,1,0,0
6F9vcjyiqsLiOxmuUndT8K,0,1,0,0
0fdZyDSQY4o7cnIwB6dsOs,0,1,0,0
6LfvM62ln6IPyi2ifFvFlx,0,1,0,0
